image_1.jpg,357.40576,215.63422,-226.07726,360.7995,208.50137,-210.50383,361.64676,208.98907,-210.56978,362.4237,209.3866,-210.65941,356.2301,205.43735,-234.65552,353.56158,203.7832,-234.72343,350.72382,202.22066,-234.72885,352.88437,207.69458,-124.86455,338.24847,200.74562,-231.55426,353.04602,223.03268,-192.19969,347.82077,220.35176,-223.2483,333.86298,241.35718,-22.324883,302.68286,245.74182,-266.83713,352.42004,292.0553,-71.48655,350.5572,304.81564,-306.03784,400.427,271.4431,-230.78113,400.00793,270.37845,-258.98312,415.29285,263.03348,-254.65738,412.8739,262.52374,-284.23672,412.1136,255.8573,-256.9339,410.60117,254.95844,-279.1563,405.6061,258.1178,-237.93896,405.36694,256.674,-256.37143,271.7152,319.56583,78.59822,249.22945,330.12915,-78.46739,343.9769,344.27673,62.493443,334.6553,361.84787,-153.62587,323.5992,411.565,183.19984,296.3409,442.8954,-76.66637,315.9604,421.69476,195.04309,280.30588,453.86844,-68.74636,350.04697,426.0888,179.18344,326.56265,465.9466,-100.2245
image_10.jpg,359.22183,216.40746,-192.30966,360.93616,208.17279,-181.73668,361.46344,208.50839,-181.82034,361.9442,208.77545,-181.93193,357.13446,205.26695,-203.76562,354.62048,203.47012,-203.85434,351.74747,201.69334,-203.83447,352.67276,207.51643,-110.547905,338.20316,199.983,-208.81506,353.91446,223.09352,-162.91399,349.07318,219.91443,-191.42416,332.3505,236.7239,-12.112083,298.723,244.90167,-236.74573,349.29263,287.03772,-42.94677,347.00073,304.36862,-245.01309,396.59283,267.71732,-201.00037,398.1228,267.92606,-165.21745,411.61194,260.67163,-226.03745,411.2359,260.01007,-181.4086,409.53705,254.51797,-231.50595,407.69424,252.48196,-184.91919,402.67938,256.11026,-209.41089,403.38916,253.74066,-164.40935,269.8071,318.2335,74.014694,245.95918,331.17728,-73.80939,343.80743,334.2655,127.544136,335.6097,360.1018,-189.43881,321.9655,401.58163,250.68468,295.8635,443.61142,-170.51443,316.80493,411.60553,262.4035,280.71643,455.28833,-168.8221,356.3068,418.64572,255.83817,330.63046,465.9955,-206.92096
image_100.jpg,376.85947,220.23088,-411.13864,382.6868,212.98639,-397.91965,384.92523,213.3807,-398.01575,386.98135,213.61243,-398.16675,374.982,209.90636,-407.46844,371.1766,208.0585,-407.50858,367.4956,206.3028,-407.52216,387.00922,212.52444,-297.61575,359.44427,204.47264,-338.3769,377.35565,226.75856,-369.82242,367.5492,224.64178,-381.87344,395.2991,238.9312,-206.57637,320.8363,239.51334,-289.55408,402.47284,307.00037,-307.32626,359.92218,304.82803,-371.86365,424.59488,267.7312,-457.3962,415.7688,268.81015,-436.2483,434.7124,258.1343,-489.2381,428.39096,258.31,-469.2015,433.07983,248.4189,-486.5645,425.49045,248.475,-451.7185,427.61035,252.66162,-460.85892,421.59937,251.70328,-430.7483,362.29987,306.29697,26.23598,317.6942,306.06845,-26.034912,407.87915,338.49014,-247.49188,318.74573,333.64954,-313.44952,394.37433,403.20175,-58.688942,316.81586,414.6687,-153.04048,385.1853,413.62042,-44.079227,319.52713,421.612,-141.4123,420.3856,427.93857,-135.0605,303.92584,442.22803,-253.2734
image_11.jpg,354.19098,211.35617,-233.56076,357.78348,203.75946,-217.57672,358.63123,204.25113,-217.65265,359.45514,204.663,-217.76895,353.1985,200.51537,-238.25804,350.50168,198.79308,-238.34851,347.58945,197.28986,-238.35005,351.02924,202.95662,-130.63824,334.4842,196.35677,-221.8876,349.69977,218.96582,-199.33923,343.49747,215.5466,-225.88019,331.64548,235.31459,-21.112463,297.0484,241.64798,-254.19539,349.35764,286.23447,-47.991924,346.43893,302.97885,-278.74075,396.49274,265.2956,-196.06549,397.76413,265.20706,-220.03671,412.92657,257.5226,-217.9197,411.49603,256.7528,-240.35092,409.6015,252.67805,-222.7455,408.4333,249.98166,-240.94263,402.52902,253.52374,-203.87286,403.10727,250.92368,-218.87607,271.96823,315.72958,73.218185,246.48195,327.60657,-73.062675,344.46262,338.42355,82.94579,331.62503,361.84167,-190.871,325.13788,402.4374,226.94792,293.7711,446.08322,-142.07549,319.00134,409.58023,240.95544,279.175,458.00446,-137.39091,354.01038,419.175,235.8346,326.4309,467.4678,-174.06598
image_12.jpg,353.19598,210.92317,-259.602,356.8306,203.03407,-243.56448,357.66486,203.31836,-243.64404,358.47583,203.48514,-243.7561,352.19037,200.1549,-264.83923,349.26498,198.37193,-264.92307,346.2494,196.74979,-264.92224,349.4565,201.15334,-151.70795,333.02448,195.75589,-244.98373,348.4865,217.83817,-223.42558,342.6546,215.02034,-250.62492,337.13565,235.9659,-48.303814,294.84286,240.66455,-273.19727,349.87085,285.6452,-137.93016,347.09045,302.96152,-305.54385,398.72247,264.27835,-340.78946,397.04163,265.6377,-242.70027,413.94485,255.97424,-373.67004,410.91324,257.67783,-264.1355,409.77768,249.57462,-369.90024,407.01483,250.07315,-262.10492,402.89334,251.52106,-346.62766,401.06665,251.51645,-240.3633,273.66962,312.93567,74.84986,246.56847,324.16193,-74.67019,345.06604,337.3997,34.65343,329.71927,359.54846,-228.76758,319.59003,402.4285,196.82549,292.53958,444.30865,-164.67966,318.6467,409.0809,212.43237,278.2463,455.6602,-158.88602,353.29803,419.59003,193.64104,319.45154,469.74673,-209.90247
image_13.jpg,351.8013,209.85355,-250.23186,355.88147,202.10422,-236.04294,357.0041,202.59502,-236.13823,358.042,202.99391,-236.26268,350.451,198.79185,-255.78835,347.24747,196.9815,-255.84018,343.93475,195.43611,-255.81458,350.22833,201.20558,-150.9971,330.46503,194.72142,-237.303,348.19476,217.11972,-216.03268,341.38757,213.80948,-241.27313,341.02606,236.19101,-59.074764,289.99435,238.38681,-260.14545,352.406,286.78387,-155.9483,341.8837,301.71103,-308.876,400.82678,264.12112,-354.5417,395.25922,267.41376,-266.00113,416.76346,256.88327,-385.56134,410.93066,260.281,-289.15546,414.38626,250.37256,-382.6855,409.03992,251.08606,-279.6621,407.70477,251.8119,-360.1561,402.45386,251.63164,-261.42368,278.39368,312.78885,67.61376,247.2764,321.98145,-67.388885,349.22592,338.17484,-0.7051898,325.12634,361.10623,-222.11565,323.00793,403.56137,166.4274,290.12137,446.7945,-157.3821,314.1641,412.48407,182.26257,276.82623,456.9634,-151.44519,354.05658,423.2538,157.91125,312.34476,472.4824,-206.99988
image_14.jpg,352.96307,208.64502,-276.37015,357.37637,201.12096,-264.44257,358.67145,201.69287,-264.5408,359.8953,202.19902,-264.66745,351.86304,197.93109,-283.46698,348.90875,196.26051,-283.52887,345.8676,194.75659,-283.5148,352.87994,200.7984,-181.79892,333.59128,193.04565,-264.99487,349.66537,216.09598,-242.22556,342.95438,213.18704,-266.53134,343.18723,232.61104,-88.097115,291.32507,238.40889,-275.93347,351.25195,284.51608,-176.46017,344.02124,305.98196,-317.36612,398.963,264.95517,-371.7708,398.74008,266.19827,-287.30502,414.67545,257.58844,-405.37015,412.05432,259.4866,-312.6733,412.49335,250.06223,-402.30402,410.60724,250.28867,-307.5678,405.7559,252.1155,-377.011,405.1001,251.57602,-284.78024,280.5149,309.95706,64.6619,249.44186,319.43015,-64.43865,348.06982,338.10458,25.25061,328.215,364.33633,-205.12912,328.42548,398.7026,193.98454,290.95526,447.53912,-141.94452,319.84668,409.06036,210.43382,277.3609,458.71634,-135.96864,354.05328,420.6117,188.75891,315.93817,473.21198,-189.14824
image_15.jpg,356.7018,208.92853,-259.62393,360.9354,201.24332,-247.58517,362.26868,202.01622,-247.69714,363.4509,202.65054,-247.8276,354.85382,197.62012,-266.58154,351.51608,195.75923,-266.63052,347.77832,193.90686,-266.6178,356.06015,202.50363,-166.8649,335.20782,192.56273,-249.9543,353.8468,217.23256,-226.46812,346.39246,213.41501,-250.7496,342.59192,233.59015,-81.895454,295.2429,240.18533,-260.5691,351.87323,285.7276,-167.41907,342.28256,307.58688,-307.28815,392.0904,272.4769,-355.69247,399.52527,270.51865,-284.55798,406.89526,263.26743,-386.6223,413.14713,264.1307,-308.13187,408.373,254.78635,-384.6944,411.4769,254.93562,-300.9049,394.66843,257.54477,-360.7874,406.43872,255.49997,-281.14954,284.71133,311.9196,60.49541,252.50945,322.34952,-60.29356,352.68542,340.17,-27.763908,331.20053,365.20016,-209.62112,327.1207,405.1725,128.45717,292.16653,445.75128,-148.30933,313.6873,411.41486,143.64172,277.43506,457.5686,-142.45845,356.68494,425.7631,117.46742,315.96686,473.55356,-197.50108
image_16.jpg,357.90198,208.99234,-272.4984,363.4932,201.9641,-257.69287,365.23212,202.80101,-257.79993,366.83453,203.5556,-257.9249,356.74493,198.24785,-275.21872,353.27734,196.30765,-275.2499,349.42365,194.34137,-275.22366,360.568,203.82845,-168.35132,336.18274,192.15262,-245.61044,354.48267,217.65277,-236.8059,346.6519,214.28519,-259.33234,343.9436,235.29736,-82.55499,294.98267,235.81787,-261.07532,360.07816,286.69073,-174.17621,324.35,314.24435,-334.47437,402.7786,277.5703,-347.0425,392.43268,281.06335,-344.87476,421.39502,272.51547,-375.80246,406.479,275.61862,-373.30582,419.2824,262.77472,-373.47046,405.83923,265.52426,-357.93854,409.27463,269.1853,-351.69543,401.06952,266.456,-339.09482,287.5912,313.98123,60.93746,253.48267,321.1215,-60.790466,357.28888,337.40253,-61.01935,330.22437,366.11206,-235.5835,327.36908,405.42288,103.24049,291.70444,442.8002,-141.40196,318.58813,416.5844,118.87252,275.3133,455.77045,-131.94342,362.56525,427.90796,85.98518,313.36652,475.02295,-188.13696
image_17.jpg,359.66324,211.01804,-232.09578,363.73447,203.62492,-217.5939,365.08896,204.20186,-217.67499,366.31223,204.67065,-217.7778,357.88293,200.253,-234.31442,354.8851,198.40683,-234.35278,351.48895,196.45628,-234.33466,359.11942,203.8273,-134.97586,339.12448,194.06519,-210.40213,356.45828,218.35287,-199.39621,349.9246,215.53787,-221.33984,343.79135,236.94366,-42.973217,292.4808,236.58054,-220.0622,355.0874,286.13617,-78.26331,292.4193,318.03873,-254.68625,401.25522,282.10925,-217.1122,351.23193,305.6165,-260.6503,417.2281,282.701,-239.41017,366.52136,307.95117,-283.4364,420.28824,275.24933,-244.07104,367.24988,295.68018,-276.93378,413.88748,275.35132,-223.30515,361.45157,293.42566,-256.61813,291.44406,312.6279,60.16372,258.23413,320.452,-60.039673,360.9583,337.88373,-6.5849104,333.91943,365.7818,-196.07288,333.2426,406.93808,129.66391,293.21286,443.48578,-139.83,325.52686,416.13016,142.14944,276.79187,456.13107,-134.47002,367.32895,428.21136,120.52974,312.93317,477.5583,-186.2601
image_18.jpg,360.97186,209.49684,-229.87732,364.99622,201.72057,-216.78223,366.12854,202.10655,-216.86697,367.10406,202.3839,-216.9795,359.612,198.93958,-233.09303,356.6164,197.10463,-233.13202,353.38727,195.13467,-233.09747,359.3136,201.35295,-135.46689,341.34528,192.01067,-209.20139,357.67175,216.3404,-197.06226,351.36328,213.73973,-218.46066,347.7756,233.13176,-43.26911,293.95453,234.41261,-215.98099,356.32187,279.24857,-68.42037,288.15768,316.20825,-236.3357,388.7188,293.66977,-201.2388,348.25488,308.68408,-237.3695,401.5973,295.06827,-223.72383,364.40613,314.2411,-260.12073,404.3919,289.8149,-230.7602,366.50818,299.96167,-256.91867,395.62866,290.14722,-208.11624,360.397,295.1559,-234.7063,292.72336,308.77667,57.792747,257.66382,316.19296,-57.6715,360.59387,337.05728,-0.12896809,328.3101,362.81583,-213.55322,331.93304,405.29095,124.16986,291.7053,443.72452,-177.931,323.14514,413.49384,136.04797,277.05154,454.89648,-173.77533,366.7125,429.75732,119.50487,312.9513,476.51523,-221.63779
image_19.jpg,360.80734,206.26685,-268.98285,365.08328,198.77089,-252.17258,366.24524,199.21483,-252.25974,367.3048,199.55832,-252.38516,360.34253,195.82109,-272.1981,357.7234,194.00914,-272.23138,354.67697,192.03246,-272.22845,360.17755,198.08345,-157.42888,342.854,189.3283,-248.59015,357.6929,213.03293,-231.43707,351.55585,209.94981,-257.784,343.95908,232.99677,-42.487835,296.85635,229.42595,-258.23462,346.9371,284.9609,-2.5460076,279.3939,305.76807,-293.54382,394.39865,306.6782,-84.61644,324.34662,336.38562,-316.52725,408.3261,313.77408,-97.78319,337.7524,351.41248,-346.61374,412.5509,309.87027,-121.12576,344.27872,343.971,-346.07098,407.3079,306.99146,-97.15968,341.3271,337.79315,-316.0963,288.79276,309.04974,71.85935,256.61444,312.6604,-71.77013,354.03333,337.04782,4.231743,333.66885,356.65616,-218.2029,332.30713,408.2822,121.637955,289.7835,444.37756,-161.11041,323.89484,416.1071,131.2325,275.49173,455.67172,-155.427,365.9296,428.28745,96.575325,316.8415,471.5243,-217.42151
image_2.jpg,356.36658,216.24057,-225.84555,360.22125,208.71277,-209.03598,361.08154,209.2307,-209.09894,361.92886,209.67221,-209.1823,355.745,205.50699,-230.61508,352.987,203.83148,-230.71817,350.00195,202.35944,-230.71779,353.60062,207.99205,-116.14144,337.1247,201.6125,-211.28358,351.72235,223.42111,-189.32758,346.25476,220.35173,-216.8738,331.73553,240.90746,-0.09619943,303.69455,244.9108,-245.8679,346.2359,290.15598,-40.152,350.77734,306.48373,-256.00732,393.27274,270.2873,-210.64024,399.5006,271.31012,-166.86142,411.24146,261.7456,-237.11807,413.2874,263.98282,-183.73312,405.46857,255.51999,-239.61409,409.306,256.4127,-187.4623,396.30927,257.8696,-218.3319,403.56317,258.12354,-165.7117,269.308,318.64545,81.12015,247.99991,331.11,-80.98781,341.98584,339.7189,148.09908,334.20038,362.0676,-181.96173,322.63626,406.99365,260.94794,295.88922,444.05984,-141.68086,321.9418,418.64178,271.85516,281.38113,455.66803,-137.43758,356.0222,421.7767,267.96472,327.35138,467.21805,-166.33655
image_20.jpg,368.707,208.03761,-287.43097,371.81628,200.73628,-265.42297,372.72385,201.25983,-265.4616,373.45496,201.69424,-265.50745,366.97418,197.44447,-288.38998,364.41098,195.70224,-288.45856,361.45633,193.8255,-288.4927,363.55927,199.63493,-158.63501,349.07916,190.36731,-262.20645,363.45764,214.57085,-246.37683,358.44513,211.53574,-276.45148,338.83185,235.81808,-30.855263,300.0671,232.75676,-288.90442,306.86414,295.74408,4.03724,267.61584,299.11887,-320.6836,298.78058,346.5448,-47.9597,250.39035,365.25394,-327.39294,307.39978,372.58,-52.065056,244.42825,383.11014,-359.52466,305.43307,373.14526,-74.059204,251.74557,385.59192,-358.74057,302.38577,366.5463,-59.516846,253.86234,379.14026,-327.4403,286.1852,314.97363,79.776855,257.05447,319.90265,-79.77221,360.3867,335.19724,-13.994173,333.07773,360.94318,-212.51501,335.0807,403.04797,100.47982,291.49677,445.4304,-95.83131,323.54718,410.99054,110.645966,278.5303,457.5973,-83.59444,365.84827,420.07114,85.6301,320.1028,470.61298,-130.3498
image_21.jpg,368.6449,211.51494,-266.35382,372.21838,204.2857,-246.74171,373.23077,204.61763,-246.79991,374.19095,204.89754,-246.84628,366.9075,201.50787,-268.07425,364.06873,199.8934,-268.13382,360.96973,198.11856,-268.16626,365.41504,202.75655,-152.6337,349.3811,194.0588,-249.33386,363.55075,218.17206,-230.29839,357.97668,215.59392,-258.41446,343.77124,224.44151,-49.600224,299.43832,237.79149,-263.34406,316.17685,288.00494,-15.345517,256.55356,297.68515,-290.61758,303.39682,334.57422,-46.927143,221.79202,354.5402,-288.4404,301.51678,348.28406,-48.856552,211.90442,368.98618,-315.33636,301.1739,349.0675,-67.9379,218.15808,371.10492,-315.48053,299.5005,344.6707,-56.574867,222.33841,366.0024,-289.8018,297.3442,313.74252,70.628235,266.29413,322.69876,-70.58727,360.02667,337.6405,-44.963398,336.92065,361.82077,-189.3537,332.67566,406.21902,69.57589,292.32336,443.15436,-86.41396,325.84213,413.17746,79.300125,276.1771,456.23212,-77.38096,366.98566,423.62137,49.505707,319.27737,472.72665,-132.42612
image_22.jpg,367.55402,211.646,-286.70956,370.94507,204.53943,-264.01004,372.03168,205.0196,-264.05386,373.0238,205.41125,-264.0998,366.04858,201.55556,-286.1675,363.4483,199.84157,-286.2373,360.59778,197.98679,-286.27042,364.85608,203.2708,-156.18947,349.52652,194.30643,-256.5601,362.88104,218.04082,-245.71822,358.04367,215.36287,-274.8615,338.486,232.82234,-32.94146,299.87756,237.60916,-278.87976,307.3261,292.80237,-4.5726504,259.75586,298.67496,-310.61868,306.49084,355.67218,-60.19822,240.99026,360.47812,-317.10016,306.7349,373.10126,-66.14815,235.18317,379.80582,-349.60382,303.97382,373.18045,-88.208496,243.34564,382.63058,-349.3711,301.4676,367.07315,-71.76661,245.40707,376.73264,-317.8493,288.42313,314.24063,80.945755,259.3793,321.42853,-80.931946,359.79852,334.3966,-17.780262,335.14417,359.90845,-202.80527,331.48798,404.32062,95.68117,292.35715,441.65472,-92.54058,323.6331,412.01312,105.54244,279.0965,454.15808,-81.28319,364.01312,422.2312,75.76804,319.357,468.81506,-133.35152
image_23.jpg,364.35703,210.66571,-249.32863,369.35437,204.01718,-229.2225,370.58478,204.6857,-229.26546,371.61975,205.25624,-229.32382,363.2752,200.28185,-249.16714,360.0559,198.21385,-249.21881,356.7722,195.96774,-249.23271,363.86023,203.4217,-133.37416,345.52673,191.9282,-224.3493,359.7479,217.19264,-212.5463,354.03745,214.0765,-238.97,336.14105,230.1967,-20.544277,298.3171,234.77548,-244.55539,322.70297,286.1528,30.236683,274.55237,306.7422,-278.69016,341.63452,325.22153,-0.9135312,294.22992,362.11526,-288.19788,348.97705,338.85324,-3.243856,298.5898,380.1455,-316.69647,350.63013,339.1468,-22.580946,309.50296,378.43713,-314.67,344.99835,335.43872,-10.618024,308.49887,371.46912,-287.06107,297.25555,316.34787,69.7403,268.82208,325.5806,-69.66762,362.91287,333.9279,-49.82971,333.405,367.94928,-201.44528,325.07645,404.57724,43.46219,290.56378,439.3653,-109.57913,314.88245,413.23096,51.42729,277.51678,452.02927,-100.05886,366.12198,424.0167,27.197855,317.2415,469.84503,-142.63872
image_24.jpg,359.02206,208.86853,-220.00714,362.8637,201.80888,-204.30162,363.86288,202.45071,-204.403,364.7384,202.94284,-204.53688,358.18018,198.74422,-222.61766,355.6305,197.10817,-222.6524,352.67532,195.2504,-222.63197,357.47726,202.94882,-124.15675,340.41602,193.00443,-206.23425,355.31833,216.95517,-188.76816,349.55835,213.71335,-212.6116,343.08224,237.21834,-41.09617,296.8777,237.02455,-236.09238,362.50543,286.9252,-32.93758,316.28174,310.48502,-290.89978,410.19348,308.70523,-116.01772,392.2128,320.34595,-307.23804,425.06464,312.26398,-129.50142,405.6874,327.3429,-339.1046,428.2573,307.95834,-151.04224,415.66705,319.5405,-327.34674,422.5705,307.39957,-127.994095,407.48224,314.56158,-303.49408,287.17145,313.25443,62.27807,256.35135,319.93625,-62.236168,358.76672,337.36365,-9.676731,331.27985,356.78592,-230.52597,333.39563,403.64923,148.93724,291.71106,442.4999,-173.37671,325.36502,410.0488,163.64243,275.15884,457.1051,-168.46495,363.84415,423.06247,138.73853,320.74316,472.26868,-226.49869
image_25.jpg,356.51794,222.90633,-237.27287,360.23148,215.65619,-221.96516,360.7825,215.9281,-222.04053,361.28882,216.16414,-222.16034,356.63315,213.15445,-240.65195,354.4109,211.61195,-240.71332,352.0523,210.0946,-240.70554,352.2797,213.14964,-143.78194,339.84894,207.0253,-227.94626,351.28534,228.48024,-206.99445,345.78662,226.04501,-231.6994,343.55466,241.02213,-59.91654,305.80328,244.97739,-269.92957,389.26746,272.01572,-67.57016,375.563,284.50388,-336.30002,443.51343,263.36176,-163.45177,429.69803,267.13464,-323.78625,460.78705,262.51782,-180.6348,449.38898,266.51648,-358.45935,459.64505,258.43066,-196.6725,449.8387,259.95972,-347.11957,453.15698,258.3487,-174.44289,442.21045,259.453,-321.24417,281.52594,321.9024,65.20738,253.33948,331.5431,-65.07909,359.59076,335.27304,16.409126,332.99594,366.0787,-222.46976,339.23325,401.9739,164.89465,292.06924,448.7194,-142.17734,331.92084,410.11032,178.78485,277.45648,459.1361,-135.07826,371.225,425.77118,160.88911,321.88596,471.47586,-183.074
